StationID,date,temperature,pH ,salinity,total.p,silicon,total.n,secchi,suspended.particulates
Nney_W_2,19.10.2015,11.9,7.84,32.02,2.06,NA,35,85,129.74
Nney_W_2,26.10.2015,10.7,8.03,31.29,3.23,0.107908468,51.43,30,150.3
Nney_W_2,02.11.2015,9.8,7.83,31.38,2.23,0.164294258,52.86,73,121.58
Nney_W_2,09.11.2015,11.9,7.81,31.35,3.23,0.14076732,55.71,70,129.44
Nney_W_2,16.11.2015,11.7,8.13,30.04,3,0.159562583,59.29,50,138.91
Nney_W_2,23.11.2015,8.6,7.84,31.03,2.94,0.197153109,45,90,132.61
Nney_W_2,30.11.2015,8.2,8,32.09,1.58,0.136167081,36.43,50,129.21
Nney_W_2,07.12.2015,8.3,8.03,29.62,2.23,0.403638132,78.57,35,126.34
Nney_W_2,14.12.2015,7.2,7.9,29.77,6.77,0.455292247,100,30,186.06
Nney_W_2,22.12.2015,8.3,7.85,29.79,2.71,0.450692007,71.43,NA,NA
Nney_W_2,28.12.2015,8.8,7.91,28.65,4.19,0.65717703,100,20,NA
Nney_W_2,11.01.2016,3,7.93,29.08,4.19,0.65717703,100,40,151.62
Nney_W_2,22.01.2016,0.2,8.08,28.59,5.16,0.56333215,100,45,168.69
Nney_W_2,25.01.2016,4,7.95,28.84,5.81,0.65717703,114.29,35,172.91
Nney_W_2,01.02.2016,6.8,8.01,30.35,5.81,0.413101481,100,40,228.8
Nney_W_2,09.02.2016,6.4,8,30.49,2.68,0.361447367,71.43,50,124.8
Nney_W_2,15.02.2016,4.5,8.05,29.85,4.19,0.51640971,92.86,30,179.25
Nney_W_2,22.02.2016,5.6,8.02,28.58,4.19,0.56333215,114.29,20,173.84
Nney_W_2,29.02.2016,5.4,7.96,28.29,3.55,0.56333215,121.43,30,130.55
Nney_W_2,07.03.2016,5.4,8.1,29.41,5.48,0.366179041,92.86,25,194.08
Nney_W_2,14.03.2016,5.4,8.1,30.02,2.77,0.248807224,92.86,30,137.13
Nney_W_2,21.03.2016,6.7,8.21,30.73,3.55,0.131435406,78.57,48,156.34
Nney_W_2,29.03.2016,7.5,8.27,29.73,2.03,NA,85.71,35,115.48
Nney_W_2,04.04.2016,9.2,8.32,30.01,1.58,NA,71.43,80,112.59
Nney_W_2,11.04.2016,9.5,8.26,29.97,2.77,NA,78.57,63,139.64
Nney_W_2,18.04.2016,9.5,8.34,30.41,1.94,NA,47.86,50,120.5
Nney_W_2,25.04.2016,8.8,8.19,30.83,2.48,NA,59.29,85,110.4
Nney_W_2,02.05.2016,9.8,8.46,29.31,2.45,NA,52.86,55,132.27
Nney_W_2,09.05.2016,15,8.28,31.67,3.1,NA,63.57,NA,135.86
Nney_W_2,18.05.2016,12.3,8.16,31.48,2.29,NA,36.43,115,129.78
Nney_W_2,23.05.2016,14.4,8.14,31.86,1.84,NA,32.14,85,120.62
Nney_W_2,30.05.2016,14.7,8.11,32.19,1.77,NA,20.71,65,120.44
Nney_W_2,06.06.2016,17.8,8.09,32.51,2,NA,31.43,110,118.24
Nney_W_2,14.06.2016,16.8,8.12,32.49,1.45,0.065717703,30.71,110,120.78
Nney_W_2,20.06.2016,16.5,8.15,32.24,2.03,NA,37.86,85,124.75
Nney_W_2,27.06.2016,18.4,8.1,32.35,1.9,NA,30,60,130.78
Nney_W_2,04.07.2016,18.6,8.07,30.2,2.48,NA,46.43,55,117.51
Nney_W_2,11.07.2016,18.4,8.19,31.32,2.06,NA,28.57,100,123.55
Nney_W_2,18.07.2016,18.4,8.11,30.07,2.26,NA,43.57,90,107.37
Nney_W_2,25.07.2016,21.1,8.18,30.64,3.87,NA,63.57,110,121.97
Nney_W_2,01.08.2016,19.3,8.19,30.02,2.13,NA,33.57,125,113.5
Nney_W_2,08.08.2016,19,8.14,30.14,1.74,0.065717703,33.57,110,106.84
Nney_W_2,15.08.2016,18.3,8.11,31.55,2.48,NA,34.29,48,117.79
Nney_W_2,22.08.2016,18.8,8.13,30.31,2.48,0.065717703,34.29,105,125.49
Nney_W_2,29.08.2016,20.2,8.19,30.51,2.23,0.056385789,29.29,160,105.93
Nney_W_2,05.09.2016,19.3,8.15,30.79,2.06,NA,27.14,140,111.31
Nney_W_2,13.09.2016,20.4,8.15,31.3,2.1,0.056385789,25,180,113.57
Nney_W_2,19.09.2016,19.3,8.12,32.23,2.81,0.117371818,29.29,152,102.93
Nney_W_2,27.09.2016,17.2,8.17,31.62,2.87,NA,27.14,171,104.94
Nney_W_2,04.10.2016,15.4,8.06,31.87,2.55,0.122103492,37.14,90,115.02
Nney_W_2,13.10.2016,11.3,8.08,33.08,2.03,0.187821195,28.57,85,125
Nney_W_2,17.10.2016,10.9,7.82,32.42,2.19,0.122103492,31.43,90,104.62
Nney_W_2,26.10.2016,9.2,8.11,33.1,1.71,0.084512966,32.14,70,107.25
Nney_W_2,31.10.2016,11.2,8.06,32,1.61,0.079781291,38.57,75,112.3
Nney_W_2,07.11.2016,8.5,8.06,31.69,1.81,0.070449378,40,60,122.6
Nney_W_2,14.11.2016,4,8.13,31.52,1.9,0.248807224,40,80,113.15
Nney_W_2,21.11.2016,6.5,8.08,30.33,2.26,0.267602487,52.86,60,114.64
Nney_W_2,28.11.2016,6.4,8.11,29.02,1.65,NA,40.71,70,115.31
Nney_W_2,05.12.2016,4.8,8.13,30.92,1.77,NA,45,NA,104.63
Nney_W_2,14.12.2016,6.4,8.15,29.88,2.16,NA,54.29,80,106.28
Nney_W_2,19.12.2016,5.8,8.08,30.03,1.97,NA,45.71,100,117.86
Nney_W_2,27.12.2016,6.9,8.14,32.3,1.55,NA,42.14,70,106.56
Nney_W_2,02.01.2017,5.5,7.95,31.73,2.1,0.240921099,52.86,44,146.67
Nney_W_2,10.01.2017,3.2,8.05,31.12,2.16,0.1796722,55.71,35,139.89
Nney_W_2,16.01.2017,2.8,8.18,31.89,2,0.219102822,51.43,45,136.58
Nney_W_2,25.01.2017,2.2,8.16,31.16,2.35,0.262870812,59.29,60,133.92
Nney_W_2,30.01.2017,1.9,8.08,30.09,2.45,0.21029665,70,60,127.37
Nney_W_2,08.02.2017,1.5,8,31.29,3.1,0.306638802,64.29,40,141.33
Nney_W_2,13.02.2017,0.3,8.06,31.97,3.55,0.262870812,52.14,20,158.7
Nney_W_2,23.02.2017,3.7,7.13,31.02,1.19,0.306638802,NA,70,116.68
Nney_W_2,28.02.2017,4.9,8.14,29.86,2.97,0.1796722,92.86,50,180.56
Nney_W_2,09.03.2017,5,8.18,29.87,2.87,0.1796722,92.86,20,160.76
Nney_W_2,13.03.2017,5.8,8.06,30.12,1.94,0.239343874,36.43,37,152.32
Nney_W_2,20.03.2017,8.1,8.04,29.38,1.23,0.117371818,57.14,NA,35.01
Nney_W_2,27.03.2017,8.1,8.22,30.35,1.29,0.060986028,53.57,40,34.38
Nney_W_2,03.04.2017,10.4,8.15,29.13,1.35,0.103308229,63.57,NA,102.8
Nney_W_2,11.04.2017,10.4,8.17,31.31,1.06,NA,33.57,95,38.5
Nney_W_2,19.04.2017,9.3,8.28,30.09,1.71,NA,85.71,50,21.94
Nney_W_2,24.04.2017,9,8.31,31.42,1.29,NA,54.29,50,45.04
Nney_W_2,02.05.2017,10.6,8.41,30.66,2.35,NA,44.29,40,39.79
Nney_W_2,08.05.2017,11.2,8.18,31.44,1.23,NA,22.14,65,125.49
Nney_W_2,15.05.2017,14.6,8.23,31.89,1.16,NA,26.43,60,112.99
Nney_W_2,22.05.2017,14.8,8.35,31.24,1.42,NA,42.14,NA,55.88
Nney_W_2,29.05.2017,17.8,7.95,31.94,1.74,NA,41.43,NA,51.79
Nney_W_2,07.06.2017,16,8.183,32.03,2.48,NA,47.14,NA,78.304
Nney_W_2,12.06.2017,16.2,8.094,32.32,1.94,NA,25,80,118.688
Nney_W_2,20.06.2017,19.2,8.184,32.44,1.42,NA,26.43,110,20.268
Nney_W_2,26.06.2017,18.1,8.138,32.92,2,0.070449378,21.43,85,36.672
Nney_W_2,03.07.2017,17.8,8.232,32.51,1.58,NA,24.29,110,31.128
Nney_W_2,10.07.2017,20.1,8.23,32.54,1.35,NA,20.71,31.5,27.76
Nney_W_2,19.07.2017,19,8.2,32.58,3,NA,31.43,80,40.32
Nney_W_2,24.07.2017,19.6,8.17,32.47,1.84,NA,20.71,80,31.76
Nney_W_2,02.08.2017,19.6,8.21,31.22,1.87,0.051654115,26.43,75,40.656
Nney_W_2,08.08.2017,19.2,8.218,31.1,2.87,0.04692244,44.29,70,30.248
Nney_W_2,17.08.2017,19.1,8.174,31.57,2.1,NA,28.57,82,33.272
Nney_W_2,21.08.2017,17.8,8.212,31.91,1.94,NA,25.71,90,37.132
Nney_W_2,28.08.2017,19.7,8.207,31.57,2.29,NA,30,113,29.524
Nney_W_2,04.09.2017,18.5,8.18,31.48,2.65,NA,22.14,128,121.996
Nney_W_2,11.09.2017,16.8,8.205,32.24,1.84,NA,30.71,60,34.548
Nney_W_2,18.09.2017,14.6,8.192,30.6,2.23,0.51640971,45,65,32.84
Nney_W_2,25.09.2017,16,8.133,31.09,1.97,0.122103492,40.71,30.2,29.552
Nney_W_2,02.10.2017,15.1,8.138,31.38,2.84,0.070449378,55,70,43.04
Nney_W_2,09.10.2017,13.3,8.153,33.87,2.48,0.136167081,40.71,NA,46.476
Nney_W_2,16.10.2017,14.1,8.454,32.71,2.68,0.230011961,53.57,70,46.28
Nney_W_2,23.10.2017,13.3,7.931,31.35,2.84,0.244075549,52.86,50,49.16
Nney_W_2,02.11.2017,12,8.12,33.33,1.42,0.103308229,33.57,50,33.712
Nney_W_2,06.11.2017,10.8,8.162,31.74,2.45,0.28639775,50.71,60,53.232
Nney_W_2,15.11.2017,9.2,7.18,32.07,1.42,0.206485023,54.29,NA,34.372
Nney_W_2,20.11.2017,8.7,8.103,32.33,1.48,0.178357846,42.86,NA,48.86
Nney_W_2,27.11.2017,7.2,8.11,31.58,1.71,0.305061577,50,50,37.044
Nney_W_2,04.12.2017,6.8,8.11,32.22,1.32,0.215948372,42.86,60,41.56
Nney_W_2,14.12.2017,4.5,8.18,31.25,1.84,0.262870812,55.71,50,69.84
Nney_W_2,20.12.2017,5.1,8.124,30.18,2.26,0.417833156,68.57,25,78.984
Nney_W_2,03.01.2018,5,8.22,30.13,2.52,0.61025459,85.71,30,76.716
Nney_W_2,08.01.2018,4.9,8.149,27.67,1.9,0.65717703,92.86,NA,95.368
Nney_W_2,15.01.2018,2.7,7.934,28.96,1.61,0.844998226,31.43,50,49.692
Nney_W_2,22.01.2018,3.6,8.029,27.69,2.23,0.985765546,78.57,40,70.84
Nney_W_2,30.01.2018,5.8,8.106,28.94,1.55,0.844998226,50.71,40,49.992
Nney_W_2,05.02.2018,3.4,7.988,28.64,2.19,0.985765546,58.57,50,70.64
Nney_W_2,12.02.2018,3.5,7.961,28.23,1.52,0.61025459,60,50,43.632
Nney_W_2,19.02.2018,2.9,8.025,26.55,1.65,1.173586741,100,55,42.644
Nney_W_2,27.02.2018,0.6,8.077,30.47,2.16,0.347383778,53.57,45,91.96
Nney_W_2,05.03.2018,0.3,8.16,30.35,1.97,0.65717703,49.29,NA,48.448
Nney_W_2,12.03.2018,3.1,8.14,29.67,1.48,0.56333215,42.86,60,39.872
Nney_W_2,20.03.2018,2.4,8.139,32.615,0.74,0.469355835,32.14,90,32.492
Nney_W_2,28.03.2018,4.1,8.38,31.07,1.55,NA,55,40,64.644
Nney_W_2,04.04.2018,6.5,8.54,30.97,1.52,NA,40.71,60,48.188
Nney_W_2,11.04.2018,6.6,8.31,31.93,1.32,NA,36.43,90,42.564
Nney_W_2,16.04.2018,9.4,8.258,31.29,0.74,NA,30.71,NA,34.344
Nney_W_2,24.04.2018,11.1,8.53,31.34,1.1,NA,28.57,60,35.7
Nney_W_2,30.04.2018,10.3,8.45,30.65,1.39,NA,27.86,60,42.492
Nney_W_2,07.05.2018,13.7,8.535,29.93,1.29,NA,25,90,25.152
Nney_W_2,14.05.2018,14.6,8.528,30.69,1.77,NA,30,70,30.393
Nney_W_2,24.05.2018,15.2,8.413,31.57,2.1,0.211216698,31.43,65,27.824
Nney_W_2,28.05.2018,17.6,8.324,32.26,1.45,0.230011961,27.86,1.3,26.356
Nney_W_2,04.06.2018,18.3,8.236,32.07,1.26,0.112640143,23.57,1.3,27.58
Nney_W_2,11.06.2018,18.9,7.973,32.16,1.55,NA,25,1.15,38.58
Nney_W_2,18.06.2018,18.3,8.09,31.655,1.68,NA,25.71,70,40.344
Nney_W_2,25.06.2018,15.6,8.132,31.81,0.94,NA,22.14,100,34.876
Nney_W_2,02.07.2018,19,8.008,31.95,0.74,0.14076732,17.14,110,30.044
Nney_W_2,10.07.2018,17.7,8.05,32.26,0.77,0.122103492,18.57,210,26.252
Nney_W_2,18.07.2018,21.8,8.076,32.81,1.58,0.122103492,23.57,120,109.828
Nney_W_2,23.07.2018,21.5,8.056,33.08,0.77,NA,19.29,210,25.516
Nney_W_2,30.07.2018,23.2,8.04,33.3,2.23,0.173626171,27.86,2.9,20.656
Nney_W_2,08.08.2018,23.1,8.09,33.025,2.13,0.112640143,20,2.9,26.308
Nney_W_2,13.08.2018,19.7,7.856,32.03,1.9,0.206485023,24.29,1.2,27.408
Nney_W_2,21.08.2018,19.5,8.01,32.2,1.13,0.178357846,28.57,80,28.272
Nney_W_2,27.08.2018,17.2,8.114,32.12,1.26,0.154962344,30,75,34.324
Nney_W_2,05.09.2018,18.5,8.13,31.12,1.65,NA,19.29,1.4,26.2
